"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","SAMPLE_ID","COLLECT_DATE","REASON","ROWID"
"2009","","","MBAS Surfactants","MBAS Surfactants by SM5540C","0",".115","    ","","mg/L","0.043","0.1","2010-08-24 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{EE25E747-6D50-44DE-9492-FFAF6D441487}"
"2010","","","MBAS Surfactants","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2010-08-24 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{B796A7A9-89FF-48F0-B339-A5563B663CFF}"
"2011","","","MBAS Surfactants","MBAS Surfactants by SM5540C","0",".291","    ","","mg/L","0.043","0.1","2010-08-24 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{38166752-C84C-42E3-983A-5E7067A524AA}"
"2013","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{48D5C019-55D7-438A-9C29-A05D552F642B}"
"2014","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{62A36807-CEA2-4F89-87A1-A498E620554D}"
"2015","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{0270C523-3602-4292-9C5A-E05C7D5EBE23}"
"2016","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{C0BBEBF5-E1CB-474F-9459-CDADAAF3869B}"
"2021","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{2356F0FA-16B3-4386-A177-DB342FE1926D}"
"2022","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{7681DD55-19EE-4BD0-AA84-6FAA36B2AF56}"
"2023","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{F96670F5-F325-4A84-83A3-CB6D62139A02}"
"2024","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{99EB9CDF-BD30-4B4F-85D9-5B23E08D85B6}"
"2025","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{7117E18D-96D2-4CB0-8D81-C5AE45F8E6CD}"
"2026","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{CB73A839-5470-44E2-A7A6-031CB90EEA5F}"
"2027","546","20100823-PD-2_dup","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{FF29131E-CCBC-4F89-BBE0-6BFD9F057C1B}"
"2028","546","20100823-PD-2_dup","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-08-29 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{225F8129-ECDC-4772-9844-C62BB687A96B}"
"2029","","","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.129","1.19","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{0776C5BF-3857-4AC6-B576-11C113EAE2B8}"
"2030","","","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.101","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{D90FEFF6-E334-441F-9828-3822287D807F}"
"2031","","","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","13.4","238","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{15051C3F-B7A5-4FC4-B963-6189D40547B3}"
"2032","","","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","12.7","238","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{446C1648-F58B-412A-81B6-734C55422527}"
"2033","","","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.091","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{35676E67-3AED-424F-A9F6-7C201E8C3FC4}"
"2034","","","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.062","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{3DC80C48-F327-42BF-9649-C7297958F3FC}"
"2035","","","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.092","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{ADCEE824-A935-4015-8E58-CBEE297A75F8}"
"2036","","","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.111","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{E63B46B8-2856-4086-BA45-7470C465C511}"
"2037","","","2,4,5-T","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.273","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{E2AA508E-D3F6-4B34-92EB-DA35D0E21247}"
"2038","","","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.192","0.595","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV C","2010-08-23 00:00:00","No Matching Sample ID","{626FD95A-BD3F-4927-90DA-5151F72F0EE0}"
"2039","","","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.116","1.08","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{E8F671BD-F486-43B8-ACDD-7D192D247AC2}"
"2040","","","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.091","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{1771F56A-59FA-4435-95CB-0F21247ABB73}"
"2041","","","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","12.1","215","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{0D1A6784-0E80-4103-8A75-FED6641FFA40}"
"2042","","","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","11.5","215","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{DC6CD4F7-B8F9-4DF7-A769-1C703A9F9D9D}"
"2043","","","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.082","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{D2346185-71B3-4A07-B57F-2D6FB728DBAB}"
"2044","","","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.056","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{7141D888-6414-4C97-8498-DB3F70FD8B17}"
"2045","","","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.083","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{80B2A2DA-5770-4282-BE75-ABD4E597428A}"
"2046","","","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.1","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{9FC37334-1548-4776-B47C-54092F23CD64}"
"2047","","","2,4,5-T","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.246","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{879EE6B5-E757-4757-BA95-64253FA7CD72}"
"2048","","","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.173","0.538","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","RIC A","2010-08-23 00:00:00","No Matching Sample ID","{E852E729-8974-4D64-AB64-D15CD0E81A5F}"
"2054","545","20100823-PD-2","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.058","0.562","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b","2010-08-23 00:00:00","No Matching Sample ID","{CD949C2E-BD8F-4B8D-ADA6-4204BC3A6824}"
"2055","545","20100823-PD-2","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.087","0.562","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b","2010-08-23 00:00:00","No Matching Sample ID","{C0A59E56-DC90-4916-9F9C-9393337A790A}"
"2058","545","20100823-PD-2","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.181","0.562","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b","2010-08-23 00:00:00","No Matching Sample ID","{8209900C-528A-4591-80FD-EA7D4044EC73}"
"2064","547","20100823-PD-3","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.058","0.556","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","woo a","2010-08-23 00:00:00","No Matching Sample ID","{DD033981-9AD8-4756-A7F7-22CA894F66DA}"
"2065","547","20100823-PD-3","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.086","0.556","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","woo a","2010-08-23 00:00:00","No Matching Sample ID","{19CFF663-7404-4FE1-A7C4-77F5B4480FC8}"
"2068","547","20100823-PD-3","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.179","0.556","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","woo a","2010-08-23 00:00:00","No Matching Sample ID","{78DB0ED0-5346-4486-BE0D-2E8C1EB07E08}"
"2069","","","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.119","1.1","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{B68218C9-DC9B-4126-8D65-DBD59968253B}"
"2070","","","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.093","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{2CE0C4BF-644F-4335-AD61-05BE30E0473F}"
"2071","","","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","12.3","220","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{0FD12888-67A7-4DCA-94DD-68960AC2F1AF}"
"2072","","","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","11.7","220","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{CB06BAEC-4B8A-4ED3-B38E-D4573618AE41}"
"2073","","","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.084","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{D76C1415-446B-4BD3-8D02-9D8BBD1EF524}"
"2074","","","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.057","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{38FDDADA-492F-44F4-AAA1-B5399FCE0F54}"
"2075","","","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.085","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{100155CC-8772-4551-B0B0-10C277C91730}"
"2076","","","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.102","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{F0F83027-7C60-447E-8D2F-088D9D686159}"
"2077","","","2,4,5-T","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.252","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{94A06B61-B39F-4ED1-80B7-77E364245467}"
"2078","","","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.177","0.549","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","CRO A","2010-08-23 00:00:00","No Matching Sample ID","{301048C8-32A3-4E28-86D4-79C24834066B}"
"2079","","","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.109","1.01","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{E88BC093-C0BF-48BC-B6C0-06E336A97A7E}"
"2080","","","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.085","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{7DF87E92-ED0E-44C9-B5DB-CA3478983E77}"
"2081","","","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","11.3","201","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{CBA64B4D-2A4F-4004-85A5-09A765E7A646}"
"2082","","","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","10.7","201","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{FA4AF913-285D-46E3-BCBF-B72167317286}"
"2083","","","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.076","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{681854DF-B65A-4866-9E8B-E7E93F8DA08B}"
"2084","","","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.052","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{CC369176-1C58-4F77-909D-7B6D5E115B61}"
"2085","","","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.077","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{E5FF7942-7988-4E23-9790-7B709BB31391}"
"2086","","","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.094","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{344D0971-637E-4C91-A303-1361DA6E26FA}"
"2087","","","2,4,5-T","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.23","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{9DC9F27F-7003-46FA-A2A1-0D9D02ED7E65}"
"2088","","","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.162","0.503","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV D","2010-08-23 00:00:00","No Matching Sample ID","{45692F79-FD49-4DE0-BA3E-E0A3DC3F21E7}"
"2089","","","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.126","1.16","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{7906E8BC-6E0D-423B-90AE-E86C48618D57}"
"2090","","","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.099","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{34DF1041-62D0-43BD-B71A-6D7BB5BE629B}"
"2091","","","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","13.1","233","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{5E5F0AC9-52ED-4EB8-9FBA-E80E1DCC5E6D}"
"2092","","","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","12.4","233","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{E71C4C40-48EF-450E-9DBF-2BDABBE68674}"
"2093","","","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.088","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{6E8975C7-7867-4B96-840B-625F6E307C4E}"
"2094","","","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.061","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{156D3CA3-C56B-4A62-9657-346F5B6EDE68}"
"2095","","","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.09","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{F2E9E760-5CE9-4B99-9C16-90ACF92EF847}"
"2096","","","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.108","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{6DA63B68-E7E3-4B8F-B5B1-4716A0FC57B4}"
"2097","","","2,4,5-T","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.266","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{306AB449-37CD-41A0-806B-3A776C07DEEB}"
"2098","","","2,4-Db","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.187","0.581","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","FIV E","2010-08-23 00:00:00","No Matching Sample ID","{7803FD2C-A33A-4A85-B07F-5D7A6F8A38F8}"
"2099","546","20100823-PD-2_dup","Dalapon","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.117","1.09","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{A1E138BE-678C-477C-9C13-718F6C583A64}"
"2100","546","20100823-PD-2_dup","Dicamba","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.092","0.543","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{8F029BA5-EBAE-47FA-BC28-98DBF5EEEE1C}"
"2101","546","20100823-PD-2_dup","MCPP","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","12.2","217","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{60F63CCB-7FC6-450D-850E-97E301AC5E06}"
"2102","546","20100823-PD-2_dup","MCPA","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","11.6","217","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{4A508A4C-30B2-4BFB-B1F0-D86F2C91F944}"
"2103","546","20100823-PD-2_dup","Dichloroprop","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.083","0.543","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{D5D825E4-9432-4110-AF8D-465C70F87E06}"
"2104","546","20100823-PD-2_dup","2,4-D","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.057","0.543","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{B9737F0F-E4DB-4C4E-9DBA-2291C0AC6CEB}"
"2105","546","20100823-PD-2_dup","Pentachlorophenol","Chlorinated Herbicides by SW-846 8151A","0","0","    ","U","ug/L","0.084","0.543","2010-08-27 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ric b dup","2010-08-23 00:00:00","No Matching Sample ID","{75DDD810-19A1-45F0-A587-E514657A2A15}"
