"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","ROWID"
"9905","582","20100901-FC-2 E2","Toxaphene","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0471","3","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","7970","Xenco","{A94F9A85-CC8C-4B17-9BB7-B163B4105DC4}"
"9906","582","20100901-FC-2 E2","Alachlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0014","0.05","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","12104","Xenco","{97140EC5-5D75-42DF-8A6F-767104065B3A}"
"9907","582","20100901-FC-2 E2","Chlorobenzilate","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.002","0.1","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","12105","Xenco","{F3A430BA-41E5-4410-9F9B-6F0295C01A7B}"
"9908","582","20100901-FC-2 E2","Isodrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.05","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","12106","Xenco","{807E1F1E-D7D1-4441-BD2F-C7A1486484FC}"
"9909","582","20100901-FC-2 E2","Atrazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.174","0.5","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7922","Xenco","{1A1B7DC8-7232-4A72-B64B-824C19899130}"
"9910","582","20100901-FC-2 E2","Simazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.058","0.5","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7968","Xenco","{5C28BD69-942F-4BD4-9540-459575635D7C}"
"9911","582","20100901-FC-2 E2","Copper, Cu","ICP-AES Metals by EPA 200.7",".00000","0","    ","U","ug/L","3.4","20","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","7950","Xenco","{095795B4-F968-4F1E-A502-D442115225C5}"
"9912","582","20100901-FC-2 E2","Iron, Fe","ICP-AES Metals by EPA 200.7","190.00000","190","    ","J","ug/L","32","200","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","7962","Xenco","{C605DE21-E5AB-426D-8FDA-83E813820121}"
"9913","583","20100901-FC-3 E2","COD, Chemical Oxygen Demand","COD by EPA 410.4","19.30000","19.3","    ","J","mg/L","6.7","20","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8016","Xenco","{04ED913B-BE67-40B4-AB61-60FD10A89903}"
"9914","583","20100901-FC-3 E2","Oil & Grease, Total Recovered","HEM; Oil and Grease by EPA 1664A",".00000","0","    "," ","%","1.16","5","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8034","Xenco","{A70867E7-963C-4E5E-A7EF-CEE42E184B36}"
"9915","583","20100901-FC-3 E2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".17400",".174","    ","","mg/L","0.006","0.01","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8036","Xenco","{5BCAE0E7-BB15-4582-8C64-0DDF2532FD58}"
"9916","583","20100901-FC-3 E2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".00000","0","    ","U","mg/L","0.028","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8033","Xenco","{61A64D80-24CC-4B71-A115-79C90430B86D}"
"9917","583","20100901-FC-3 E2","BOD, Biological Oxygen Demand","BOD by SM5210B","4.01000","4.01","    ","","mg/L","1.5","2","2010-09-08 00:00:00","huajun.chen","2011-03-09 00:00:00","8014","Xenco","{5C9D768B-3983-4111-94D2-F7846251B2B7}"
"9918","583","20100901-FC-3 E2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8031","Xenco","{A24425BA-E730-4A2E-A632-EB96DFB0CD68}"
"9919","583","20100901-FC-3 E2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".23500",".235","","","mg/L","0.079","0.1","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","7988","Xenco","{C4D6BE80-C383-4FC9-BB67-2AB3748ED6F4}"
"9920","583","20100901-FC-3 E2","4,4-DDD","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0005","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7982","Xenco","{6D666FD1-5297-48B7-9FFC-373A0BE93FC0}"
"9921","583","20100901-FC-3 E2","4,4-DDE","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0004","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7983","Xenco","{52469804-9EE5-48FF-B1A3-3ED655EEC0E9}"
"9922","583","20100901-FC-3 E2","4,4-DDT","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0006","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7984","Xenco","{346E2F74-D0BC-4B05-8251-7088C29587D1}"
"9923","583","20100901-FC-3 E2","Aldrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0014","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7985","Xenco","{9CDE789E-347F-474E-A1FE-2439BFA98453}"
"9924","583","20100901-FC-3 E2","Alpha(BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0009","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7986","Xenco","{7993CA4B-CD90-4DAF-9666-608B69195A44}"
"9925","583","20100901-FC-3 E2","Alpha(Chlordane)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0012","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7987","Xenco","{CE8BF4CC-07C1-4F6D-BB72-891A337332DC}"
"9926","583","20100901-FC-3 E2","Beta(BHC)","Organochlorine Pesticides by SW-846 8081A",".00260",".0026","    ","J","ug/L","0.0012","0.02","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8013","Xenco","{371459A2-2937-4F45-A330-A147A00947ED}"
"9927","583","20100901-FC-3 E2","Heptachlor(epoxide)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0003","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8028","Xenco","{B0B9D674-DB9B-4D2B-970B-A0D5EAE45BB6}"
"9928","583","20100901-FC-3 E2","Chlordane","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0063","1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8015","Xenco","{F9EECF6C-FA4C-4AFF-832D-4184DCA6B7E9}"
"9929","583","20100901-FC-3 E2","Delta(BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0009","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8018","Xenco","{7163F2B1-D3A8-48F2-9352-FF4E1B9DF863}"
"9930","583","20100901-FC-3 E2","Dieldrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0011","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8019","Xenco","{E79442E3-A551-47B6-B7C1-DBBC91461EDD}"
"9931","583","20100901-FC-3 E2","Endosulfan(I)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8020","Xenco","{B162A7A4-8738-46AD-9DF6-9ACAE827DEA4}"
"9932","583","20100901-FC-3 E2","Endosulfan(II)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0013","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8021","Xenco","{A8F663B7-F1ED-48FC-A221-42470EBFB155}"
"9933","583","20100901-FC-3 E2","Endosulfan(sulfate)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0003","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8022","Xenco","{EE90A626-73B0-4891-8DC5-15AD609B635F}"
"9934","583","20100901-FC-3 E2","Endrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0007","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8023","Xenco","{D4475351-592E-4457-B04E-1FFAE24AC0BF}"
"9935","583","20100901-FC-3 E2","Endrin(Ketone)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8025","Xenco","{EC5F535B-0C15-4AA7-AB1C-E2903E079699}"
"9936","583","20100901-FC-3 E2","Endrin(aldehyde)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0007","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8024","Xenco","{C4A2AC13-EDB6-4221-8592-8DADB268F7BE}"
"9937","583","20100901-FC-3 E2","Lindane (gamma BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0006","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8030","Xenco","{120FBCF3-9B15-4A52-B0C4-ABBE8A6270FA}"
"9938","583","20100901-FC-3 E2","Gamma(Chlordane)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0013","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8026","Xenco","{E319CB09-79AB-437A-B307-4D6B40FDE5CF}"
"9939","583","20100901-FC-3 E2","Heptachlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0012","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8027","Xenco","{1E28BB33-8C82-4F2A-9DA5-E0C17BF47AC6}"
"9940","583","20100901-FC-3 E2","Methoxychlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0015","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8032","Xenco","{64BE70CD-B6C9-4DAD-9C03-30E63B9473C9}"
"9941","583","20100901-FC-3 E2","Toxaphene","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0471","3","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8037","Xenco","{2D9120AB-B7B9-47E5-A27C-3302B887CE41}"
"9942","583","20100901-FC-3 E2","Alachlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0014","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12107","Xenco","{1420C46E-5620-4A76-85B4-E256A3F010D6}"
"9943","583","20100901-FC-3 E2","Chlorobenzilate","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.002","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12108","Xenco","{56460D67-BCC0-4255-954B-B06D2D94C1C7}"
"9944","583","20100901-FC-3 E2","Isodrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12109","Xenco","{80E9E837-D80A-4B42-8B65-8B2ECC47D2B7}"
"9945","583","20100901-FC-3 E2","Atrazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.696","2","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8012","Xenco","{27272133-1AA5-4022-9E8E-B6079E8A645C}"
"9946","583","20100901-FC-3 E2","Simazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.232","2","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8035","Xenco","{49AAD37C-9A2D-4231-84CF-09B8175C0C1E}"
"9947","583","20100901-FC-3 E2","Copper, Cu","ICP-AES Metals by EPA 200.7",".00000","0","    ","U","ug/L","3.4","20","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","8017","Xenco","{C487A796-8128-4F6D-AB61-7AA6E2964933}"
"9948","583","20100901-FC-3 E2","Iron, Fe","ICP-AES Metals by EPA 200.7","330.00000","330","    ","","ug/L","32","200","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","8029","Xenco","{81A8576A-1179-4215-90DB-994FAA9CF374}"
"9949","584","20100901-FC-4 E2","COD, Chemical Oxygen Demand","COD by EPA 410.4","16.60000","16.6","    ","J","mg/L","6.7","20","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","7870","Xenco","{7215EA56-5ABC-4892-8A5A-B2B11A0EB033}"
"9950","584","20100901-FC-4 E2","Oil & Grease, Total Recovered","HEM; Oil and Grease by EPA 1664A",".00000","0","    "," ","%","1.16","5","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","7929","Xenco","{BC479E9B-402B-40A7-99A0-4140F43D293E}"
"9951","584","20100901-FC-4 E2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".15800",".158","    ","","mg/L","0.006","0.01","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","7931","Xenco","{A9416219-620D-4463-9219-72D534049A32}"
"9952","584","20100901-FC-4 E2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".00000","0","    ","U","mg/L","0.028","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","7928","Xenco","{6E42BD29-927E-4610-B419-8BCF8484E7B2}"
"9953","584","20100901-FC-4 E2","BOD, Biological Oxygen Demand","BOD by SM5210B","3.79000","3.79","    ","","mg/L","1.5","2","2010-09-08 00:00:00","huajun.chen","2011-03-09 00:00:00","7868","Xenco","{0680B284-BF82-4F9C-841A-0BADC2E67751}"
"9954","584","20100901-FC-4 E2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","7926","Xenco","{A3F97FE5-5EA5-4CB6-A75C-E3E79A5E83D4}"
"9955","584","20100901-FC-4 E2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".15400",".154","    ","","mg/L","0.079","0.1","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","7865","Xenco","{CFA4699B-86F8-4BEE-9952-36E6FF2F4D5E}"
"9956","584","20100901-FC-4 E2","4,4-DDD","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0005","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8049","Xenco","{B2D38D31-A20B-49C0-9843-66B6C67C9936}"
"9957","584","20100901-FC-4 E2","4,4-DDE","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0004","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8050","Xenco","{15991F9A-8D00-4F80-9F10-5E10F8D65B53}"
"9958","584","20100901-FC-4 E2","4,4-DDT","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0006","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8051","Xenco","{C57CCD72-35CE-4445-BDF1-FF7A6AF431D7}"
"9959","584","20100901-FC-4 E2","Aldrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0014","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8052","Xenco","{CA61297D-6D85-4A9D-9480-E063563CC587}"
"9960","584","20100901-FC-4 E2","Alpha(BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0009","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","8053","Xenco","{5252B75D-20EF-4E81-9DC4-7A2936B9E441}"
"9961","584","20100901-FC-4 E2","Alpha(Chlordane)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0012","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7864","Xenco","{C04AEFDF-F412-481F-8A51-E135BEEC7984}"
"9962","584","20100901-FC-4 E2","Beta(BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0012","0.02","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7867","Xenco","{809DEEA3-ABA1-4285-83A4-39ECF30B80B0}"
"9963","584","20100901-FC-4 E2","Heptachlor(epoxide)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0003","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7882","Xenco","{8AF2DD64-D328-46E7-B17F-3B8D9BB430B3}"
"9964","584","20100901-FC-4 E2","Chlordane","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0063","1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7869","Xenco","{318DB353-B324-41DC-8530-6672D45FD95B}"
"9965","584","20100901-FC-4 E2","Delta(BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0009","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7872","Xenco","{5ED6E220-9FE4-4164-BAED-0FD4F2644395}"
"9966","584","20100901-FC-4 E2","Dieldrin","Organochlorine Pesticides by SW-846 8081A",".00150",".0015","    ","J","ug/L","0.0011","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7873","Xenco","{50758E24-34BE-483E-9D37-DACE71D66C4C}"
"9967","584","20100901-FC-4 E2","Endosulfan(I)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7874","Xenco","{F1E75DA1-594B-49DD-A4EB-E9380F0174AA}"
"9968","584","20100901-FC-4 E2","Endosulfan(II)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0013","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7875","Xenco","{A21DDD5D-B398-4F22-A4D1-277A9FB7F5BE}"
"9969","584","20100901-FC-4 E2","Endosulfan(sulfate)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0003","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7876","Xenco","{0291393F-D83B-47AB-A3C8-C6333341DF93}"
"9970","584","20100901-FC-4 E2","Endrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0007","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7877","Xenco","{FA8F6851-3FDC-404D-86B5-6F050B992C8A}"
"9971","584","20100901-FC-4 E2","Endrin(Ketone)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7879","Xenco","{40B8463B-E79B-4ACB-A947-2A56E46DF2E8}"
"9972","584","20100901-FC-4 E2","Endrin(aldehyde)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0007","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7878","Xenco","{E7423887-EB8F-40DC-AD11-05BE72B346BB}"
"9973","584","20100901-FC-4 E2","Lindane (gamma BHC)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0006","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7925","Xenco","{D1AEA769-28B4-4AF7-A457-6EAC4D7E2688}"
"9974","584","20100901-FC-4 E2","Gamma(Chlordane)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0013","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7880","Xenco","{6BBD7F75-783E-43E4-A2E2-33A8559735AB}"
"9975","584","20100901-FC-4 E2","Heptachlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0012","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7881","Xenco","{CA7696EA-871F-45D7-BEC3-8E3D26F11400}"
"9976","584","20100901-FC-4 E2","Methoxychlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0015","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7927","Xenco","{907A363B-1186-4016-8327-770FA49FBFA3}"
"9977","584","20100901-FC-4 E2","Toxaphene","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0471","3","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7932","Xenco","{B3CF250F-466C-4005-8AAB-FC948417022F}"
"9978","584","20100901-FC-4 E2","Alachlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0014","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12110","Xenco","{8E0B53E9-61D5-4D4E-B18F-5E7EA2C27688}"
"9979","584","20100901-FC-4 E2","Chlorobenzilate","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.002","0.1","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12111","Xenco","{85EE69A9-F776-42F2-A660-310EBCE1AF87}"
"9980","584","20100901-FC-4 E2","Isodrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.05","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","12112","Xenco","{08A67BD4-2020-49E9-A883-EB59C010B289}"
"9981","584","20100901-FC-4 E2","Atrazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.174","0.5","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7866","Xenco","{8BC2DEA4-4577-4F26-AD08-1C6C1AA5226F}"
"9982","584","20100901-FC-4 E2","Simazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.058","0.5","2010-09-10 00:00:00","huajun.chen","2011-03-09 00:00:00","7930","Xenco","{F211B487-51A2-4655-BCF4-D9D994877444}"
"9983","584","20100901-FC-4 E2","Copper, Cu","ICP-AES Metals by EPA 200.7",".00000","0","    ","U","ug/L","3.4","20","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","7871","Xenco","{22E607E8-C409-4070-A3C4-3E3C2430D24D}"
"9984","584","20100901-FC-4 E2","Iron, Fe","ICP-AES Metals by EPA 200.7","270.00000","270","    ","","ug/L","32","200","2010-09-12 00:00:00","huajun.chen","2011-03-09 00:00:00","7924","Xenco","{37FECA7B-815D-4A6A-9087-BDA3CDCC8936}"
"9985","585","20100901-FC-5 E2","COD, Chemical Oxygen Demand","COD by EPA 410.4","8.38000","8.38","    ","J","mg/L","6.7","20","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8081","Xenco","{70714125-252F-4553-9F35-83A1766C82B5}"
"9986","585","20100901-FC-5 E2","Oil & Grease, Total Recovered","HEM; Oil and Grease by EPA 1664A",".00000","0","    "," ","%","1.16","5","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8099","Xenco","{85A971D5-0461-42BC-BCB9-1F6BFD19916F}"
"9987","585","20100901-FC-5 E2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".12500",".125","    ","","mg/L","0.006","0.01","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8101","Xenco","{5FB3C7E2-7064-43D2-BC96-C60A975B663B}"
"9988","585","20100901-FC-5 E2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".00000","0","    ","U","mg/L","0.028","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8098","Xenco","{17131303-4E33-4337-B57C-3E30EF69E8E3}"
"9989","585","20100901-FC-5 E2","BOD, Biological Oxygen Demand","BOD by SM5210B",".00000","0","    ","U","mg/L","1.5","2","2010-09-08 00:00:00","huajun.chen","2011-03-09 00:00:00","8079","Xenco","{62B32098-B49E-4E5B-989D-39B72F058D90}"
"9990","585","20100901-FC-5 E2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-09-03 00:00:00","huajun.chen","2011-03-09 00:00:00","8096","Xenco","{FBF848EB-B26B-4003-B968-64CE6E219883}"
"9991","585","20100901-FC-5 E2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".10000",".1","    ","","mg/L","0.079","0.1","2010-09-09 00:00:00","huajun.chen","2011-03-09 00:00:00","8076","Xenco","{773919F7-B311-43C9-A08F-62BB94C99C2C}"
